Application_ID,Full Name,Age,Location,Date,Loan Type,Marital Status,Collateral Type,Collateral Value,Employee_Status,Income,Loan Term,Loan Amount,Monthly Payment,Debt,Dti,LVR,Guarantor,Customer Status,Customer Relation,Interest Rate,Loan Reason,Credit History,Loan Status,Loan Binary Status,Guarantor Binary
KH43902,KRY Phan,39,Phnom Penh,2024-09-20,SME Loan,Divorce,Land,1121000,Full-time,630,96,28500,424.9602891267309,450,71.43,2.54,Yes,Existing Customer,Deposit,7.9,Refinance,4,Approved,1,1
KH43903,CHEAN Socheata,21,Prey Veng,2025-01-10,SME Loan,Married,Land,51500,Full-time,410,72,19000,347.2191254524358,200,48.78,36.89,Yes,Existing Customer,Card,7.6,Expanding Business,3,Approved,1,1
KH43906,KHUN Sakada,31,Kandal,2025-11-30,SME Loan,Single,House,129000,Part-time,870,72,15500,281.70924057892074,400,45.98,12.02,Yes,Existing Customer,Card,7.8,Expanding Business,5,Approved,1,1
KH43907,CHAN Yim,59,Siem Reap,2024-10-29,SME Loan,Married,Car,54500,Full-time,120,84,5500,91.02258121101949,0,0.0,10.09,Yes,New Customer,,8.3,Refinance,5,Approved,1,1
KH43912,SING Sreynich,33,Battambang,2024-03-04,SME Loan,Single,Land,125000,Self-employed,680,96,40500,606.0151006993325,450,66.18,32.4,Yes,Existing Customer,Loan,7.8,Loan Consolidation,5,Rejected,0,1
KH43918,CHAN Morokot,57,Kampot,2025-04-09,SME Loan,Married,House,220000,Full-time,230,84,8000,130.34253362112804,150,65.22,3.64,No,Existing Customer,KHQR,7.9,Loan Consolidation,5,Approved,1,0
KH43920,CHAI Bunthai,25,Kandal,2025-05-13,SME Loan,Married,House,30000,Part-time,570,84,26500,427.706673271713,300,52.63,88.33,Yes,Existing Customer,Loan,9.4,Expand Farm,4,Rejected,0,1
KH43924,LIN Soklin,58,Kampot,2024-02-20,SME Loan,Divorce,House,106500,Self-employed,110,72,2500,45.686727033215234,100,90.91,2.35,Yes,Existing Customer,Deposit,9.5,Expand Farm,4,Rejected,0,1
KH43925,PHAI Socheata,39,Prey Veng,2024-06-11,SME Loan,Single,Land,61500,Self-employed,710,60,30000,606.8570910616432,0,0.0,48.78,No,Existing Customer,KHQR,6.4,Buy land,3,Rejected,0,0
KH43929,THY Kimheng,21,Kampong Cham,2025-01-26,SME Loan,Divorce,Land,112500,Self-employed,790,108,25000,345.23401957291566,400,50.63,22.22,No,Existing Customer,Card,7.7,Refinance,3,Rejected,0,0
KH43932,KHUN Sokhea,22,Kampong Cham,2025-01-28,SME Loan,Divorce,Land,184500,Full-time,350,48,7500,184.8622751912679,250,71.43,4.07,No,Existing Customer,Card,6.9,Expand Farm,4,Approved,1,0
KH43934,RIM Kim,28,Phnom Penh,2024-03-27,SME Loan,Married,Car,55000,Full-time,470,72,19000,353.9102048845288,150,31.91,34.55,No,New Customer,,8.5,Refinance,3,Approved,1,0
KH43935,HONG Chhim,63,Kampot,2025-07-23,SME Loan,Single,Land,121500,Self-employed,340,60,17500,364.1211353727165,0,0.0,14.4,No,New Customer,,7.4,Expanding Business,4,Rejected,0,0
KH43936,KRY Heng,47,Prey Veng,2024-09-06,SME Loan,Married,Land,55000,Part-time,310,48,6000,146.19605597836787,100,32.26,10.91,Yes,Existing Customer,Loan,6.7,Buy land,4,Approved,1,1
KH43939,VUTHY Ly,34,Kandal,2025-05-21,SME Loan,Single,House,76500,Full-time,810,96,24500,360.20223058183655,300,37.04,32.03,Yes,Existing Customer,Card,7.7,Expanding Business,3,Approved,1,1
KH43940,SING Monyka,62,Phnom Penh,2025-12-05,SME Loan,Married,Car,20000,Self-employed,1080,60,23000,468.561666952171,0,0.0,115.0,Yes,Existing Customer,Deposit,8.9,Buy land,1,Rejected,0,1
KH43948,BOREY Sokhea,22,Phnom Penh,2024-08-06,SME Loan,Single,Car,25000,Full-time,1630,36,17000,540.5954552189877,600,36.81,68.0,No,New Customer,,8.0,Expanding Business,4,Approved,1,0
KH43950,TAI Sophea,63,Prey Veng,2024-10-27,SME Loan,Single,Land,235500,Full-time,320,36,8000,257.01217888962833,200,62.5,3.4,Yes,New Customer,,8.1,Loan Consolidation,4,Approved,1,1
KH43952,SOY Socheata,34,Prey Veng,2025-08-13,SME Loan,Single,Land,46500,Self-employed,320,72,7500,135.5640604062548,100,31.25,16.13,Yes,Existing Customer,Deposit,7.6,Loan Consolidation,4,Approved,1,1
KH43953,RITH Soklin,54,Kampot,2024-09-23,SME Loan,Married,House,271000,Part-time,140,72,2500,45.31239730891311,0,0.0,0.92,No,Existing Customer,Loan,8.9,Buy land,4,Approved,1,0
KH43954,BUT Vanna,21,Prey Veng,2024-09-04,SME Loan,Single,House,69500,Full-time,250,108,12000,172.86763152446488,200,80.0,17.27,Yes,New Customer,,9.1,Expanding Business,3,Rejected,0,1
KH43955,MEAS Cheableng,48,Phnom Penh,2024-02-25,SME Loan,Single,Land,7000000,Part-time,720,60,24500,496.7716600661394,150,20.83,0.35,Yes,Existing Customer,Loan,6.4,Loan Consolidation,3,Approved,1,1
KH43957,TAI Ratana,37,Phnom Penh,2025-08-22,SME Loan,Married,House,148000,Self-employed,840,48,14500,354.6684017830591,250,29.76,9.8,Yes,Existing Customer,KHQR,6.5,Buy land,4,Approved,1,1
KH43959,CHEAB Sreynit,44,Siem Reap,2025-02-07,SME Loan,Married,House,165000,Full-time,250,48,7500,186.6378178045053,0,0.0,4.55,Yes,New Customer,,7.6,Loan Consolidation,3,Approved,1,1
KH43961,HUL Sreypov,49,Phnom Penh,2025-04-21,SME Loan,Married,House,193000,Self-employed,1520,36,36500,1164.0907387640486,0,0.0,18.91,Yes,New Customer,,7.7,Expand Farm,5,Rejected,0,1
KH43963,HUL Ly,53,Prey Veng,2025-11-01,SME Loan,Married,House,60000,Part-time,300,48,8500,213.1409809428267,200,66.67,14.17,No,New Customer,,8.1,Expanding Business,1,Rejected,0,0
KH43964,PISETH Nita,29,Prey Veng,2025-03-28,SME Loan,Married,Land,107000,Self-employed,810,108,31000,439.8036842134112,400,49.38,28.97,No,New Customer,,9.0,Expand Farm,5,Rejected,0,0
KH43969,HUL Morokot,24,Kandal,2024-04-01,SME Loan,Married,House,97500,Full-time,400,96,23500,360.334135260062,200,50.0,24.1,Yes,New Customer,,9.0,Expanding Business,5,Approved,1,1
KH43970,VUTHY Thyda,54,Kandal,2024-07-06,SME Loan,Married,House,126500,Full-time,210,48,5000,125.13868248130017,100,47.62,3.95,Yes,New Customer,,8.0,Loan Consolidation,1,Approved,1,1
KH43971,SOPHEAP Virakvong,34,Kandal,2025-07-23,SME Loan,Married,House,37000,Self-employed,490,84,20000,327.90477236891957,300,61.22,54.05,Yes,Existing Customer,KHQR,8.0,Buy land,5,Rejected,0,1
KH43976,CHAN Pisey,30,Kandal,2025-03-06,SME Loan,Married,House,30000,Part-time,210,48,7500,184.50838822797377,100,47.62,25.0,Yes,Existing Customer,Card,6.6,Expand Farm,5,Approved,1,1
KH43982,CHAN Darlin,21,Kampot,2025-10-26,SME Loan,Married,House,86000,Full-time,200,84,5500,92.1613213605113,200,100.0,6.4,Yes,New Customer,,9.0,Expand Farm,5,Rejected,0,1
KH43983,RY Chealong,37,Phnom Penh,2024-07-31,SME Loan,Single,Car,17500,Self-employed,410,108,22500,307.1057225354774,200,48.78,128.57,Yes,Existing Customer,KHQR,10.4,Expanding Business,5,Rejected,0,1
KH43993,VUTHY Darlin,21,Kampong Cham,2025-05-30,SME Loan,Married,Land,30000,Full-time,570,48,23000,574.5427051297715,250,43.86,76.67,No,New Customer,,8.5,Buy land,5,Approved,1,0
KH43994,KHUN Kim,39,Kampong Cham,2024-10-05,SME Loan,Married,Land,144000,Self-employed,270,48,6500,160.21397183243218,200,74.07,4.51,Yes,Existing Customer,Card,7.1,Loan Consolidation,5,Approved,1,1
KH43998,HOUEN Chamrouen,34,Phnom Penh,2024-12-20,SME Loan,Married,House,100000,Self-employed,1880,72,62500,1154.715581348382,500,26.6,62.5,No,New Customer,,9.0,Loan Consolidation,4,Rejected,0,0
KH44005,HORN Morokot,55,Kandal,2025-04-08,SME Loan,Single,House,30000,Self-employed,440,72,12500,229.05951243364768,350,79.55,41.67,Yes,Existing Customer,Card,7.9,Buy land,3,Rejected,0,1
KH44006,Y Socheata,52,Kampot,2025-03-30,SME Loan,Single,Land,79000,Self-employed,160,60,4500,91.24377429786236,0,0.0,5.7,Yes,Existing Customer,Card,7.9,Buy land,4,Approved,1,1
KH44007,VANNA Rakmey,31,Kandal,2025-09-15,SME Loan,Married,Car,22000,Self-employed,180,84,4500,75.63866841462942,100,55.56,20.45,Yes,New Customer,,10.1,Buy land,2,Rejected,0,1
KH44009,SOPHEAP Thyda,57,Phnom Penh,2024-06-26,SME Loan,Single,House,117000,Full-time,540,48,7500,184.50838822797377,300,55.56,6.41,No,Existing Customer,KHQR,6.9,Loan Consolidation,5,Approved,1,0
KH44010,KRY Sokhea,56,Kandal,2024-07-28,SME Loan,Married,House,138500,Part-time,180,72,5500,99.96134343122996,100,55.56,3.97,Yes,Existing Customer,Loan,7.6,Refinance,4,Approved,1,1
KH44013,RIM Sokha,33,Phnom Penh,2024-12-12,SME Loan,Married,Car,33000,Part-time,480,60,18500,387.63097635969206,300,62.5,56.06,Yes,New Customer,,8.1,Expand Farm,5,Approved,1,1
KH44019,CHAN Sreypov,25,Phnom Penh,2024-11-11,SME Loan,Single,House,205000,Part-time,330,108,15000,216.907853078934,200,60.61,7.32,No,New Customer,,9.2,Refinance,5,Rejected,0,0
KH44020,KEO Pheakdey,44,Battambang,2025-05-19,SME Loan,Married,Land,201500,Part-time,220,60,5000,101.14284851027388,0,0.0,2.48,Yes,Existing Customer,Loan,6.6,Refinance,4,Approved,1,1
KH44021,THY Dyna,44,Battambang,2024-06-17,SME Loan,Single,House,124500,Full-time,1010,60,19000,396.25556525180144,0,0.0,15.26,No,New Customer,,7.6,Expand Farm,5,Approved,1,0
KH44023,MAO Pheakdey,23,Kandal,2025-09-15,SME Loan,Single,Land,78000,Full-time,1080,72,41000,737.013799409914,300,27.78,52.56,Yes,Existing Customer,KHQR,7.3,Refinance,4,Approved,1,1
KH44027,SREY Nary,57,Phnom Penh,2024-05-03,SME Loan,Single,Car,35500,Self-employed,250,48,6000,147.04146971425314,100,40.0,16.9,Yes,Existing Customer,Card,6.4,Loan Consolidation,3,Rejected,0,1
KH44038,SENG Darlin,27,Phnom Penh,2025-10-05,SME Loan,Married,Car,50500,Self-employed,440,60,11500,240.39895919708655,350,79.55,22.77,Yes,New Customer,,8.0,Expand Farm,4,Rejected,0,1
KH44041,SING Dyna,44,Prey Veng,2024-01-23,SME Loan,Married,Car,39000,Self-employed,710,48,13000,319.8145395951545,400,56.34,33.33,No,Existing Customer,Card,6.8,Loan Consolidation,3,Rejected,0,0
KH44042,CHHORN Leng,64,Siem Reap,2025-04-18,SME Loan,Single,House,72000,Full-time,310,60,11000,228.87614223427897,0,0.0,15.28,No,New Customer,,7.4,Buy land,4,Approved,1,0
KH44043,PHAI Cheableng,23,Battambang,2025-12-08,SME Loan,Single,Car,109000,Full-time,290,84,10000,167.56603883729323,150,51.72,9.17,No,New Customer,,8.7,Buy land,3,Approved,1,0
KH44053,BOREY Sophea,35,Phnom Penh,2024-01-03,SME Loan,Married,House,303500,Part-time,530,96,19000,280.32912917040727,250,47.17,6.26,Yes,Existing Customer,Loan,7.9,Refinance,3,Rejected,0,1
KH44054,DARA Kim,62,Prey Veng,2025-07-16,SME Loan,Married,House,115500,Part-time,330,96,13500,207.0004606813122,200,60.61,11.69,Yes,New Customer,,9.0,Buy land,3,Rejected,0,1
KH44059,LUN Dyna,31,Battambang,2024-09-06,SME Loan,Married,Car,42500,Full-time,420,72,11000,199.3745481592177,250,59.52,25.88,Yes,Existing Customer,Deposit,7.8,Refinance,5,Approved,1,1
KH44063,BUT Rakmey,48,Kampot,2025-08-17,SME Loan,Divorce,Land,176500,Part-time,450,36,13500,433.7080518762479,350,77.78,7.65,Yes,New Customer,,7.9,Expanding Business,2,Rejected,0,1
KH44067,HORN Vuthy,23,Prey Veng,2025-07-30,SME Loan,Single,Land,73500,Full-time,340,60,6000,122.81021294504976,200,58.82,8.16,No,Existing Customer,Card,6.8,Loan Consolidation,5,Approved,1,0
KH44069,CHAI Monyka,43,Kampong Cham,2024-03-26,SME Loan,Single,Car,35500,Part-time,160,108,7500,102.7682537460236,100,62.5,21.13,Yes,Existing Customer,Loan,8.1,Buy land,3,Rejected,0,1
KH44071,MAO Kim,24,Kampong Cham,2025-03-22,SME Loan,Single,House,115500,Self-employed,830,84,19000,318.3754737908572,400,48.19,16.45,No,New Customer,,8.7,Expand Farm,2,Rejected,0,0
KH44077,BUT Dyna,22,Phnom Penh,2025-05-29,SME Loan,Divorce,House,100000,Self-employed,1160,60,28500,588.8505708441915,250,21.55,28.5,Yes,New Customer,,7.5,Refinance,4,Rejected,0,1
KH44082,VUTHY Virakvong,39,Kampong Cham,2024-12-20,SME Loan,Single,Land,30000,Full-time,890,72,23000,430.7482575439707,450,50.56,76.67,Yes,New Customer,,9.4,Expand Farm,4,Approved,1,1
KH44083,CHAN Chea,65,Kampot,2024-04-13,SME Loan,Single,Land,70500,Self-employed,280,48,7500,185.2165695562932,250,89.29,10.64,Yes,Existing Customer,Card,6.9,Expanding Business,2,Rejected,0,1
KH44086,LIM Rakmey,54,Kandal,2025-11-24,SME Loan,Married,Car,22500,Full-time,660,72,17000,309.81990621480725,350,53.03,75.56,No,Existing Customer,Card,8.2,Refinance,4,Approved,1,0
KH44090,CHAN Kimheng,61,Siem Reap,2024-05-19,SME Loan,Married,House,86000,Part-time,230,60,8000,167.23405857188632,150,65.22,9.3,Yes,New Customer,,7.8,Expanding Business,5,Approved,1,1
KH44091,DOUK Borany,40,Phnom Penh,2024-01-22,SME Loan,Married,House,197000,Part-time,1000,60,22500,457.2964469075752,0,0.0,11.42,Yes,Existing Customer,Deposit,6.6,Expand Farm,5,Approved,1,1
KH44092,CHAN Chamrouen,33,Phnom Penh,2025-03-25,SME Loan,Single,House,159000,Full-time,690,84,34500,579.8964578454923,400,57.97,21.7,Yes,New Customer,,8.9,Expanding Business,2,Approved,1,1
KH44094,PISETH Rakmey,41,Kampong Cham,2024-04-11,SME Loan,Single,Land,52500,Full-time,280,84,10000,168.0859298102876,200,71.43,19.05,No,New Customer,,9.1,Expanding Business,4,Approved,1,0
KH44102,KEO Yim,29,Phnom Penh,2025-06-11,SME Loan,Single,House,125500,Unemployed,390,72,10000,186.77479394515132,200,51.28,7.97,No,New Customer,,8.9,Expand Farm,5,Rejected,0,0
KH44106,KHUN Nary,30,Kampong Cham,2024-05-17,SME Loan,Single,Car,28500,Part-time,230,72,9500,179.36737999444415,150,65.22,33.33,Yes,New Customer,,8.9,Loan Consolidation,4,Approved,1,1
KH44110,LUN Sreypov,33,Kampong Cham,2024-04-02,SME Loan,Married,Land,400000,Full-time,180,72,5000,91.87455423045668,150,83.33,1.25,Yes,Existing Customer,Deposit,7.8,Refinance,5,Rejected,0,1
KH44111,KEO Monyka,33,Battambang,2024-06-10,SME Loan,Married,Land,45500,Self-employed,380,60,12000,246.77713565960096,250,65.79,26.37,Yes,Existing Customer,Loan,6.8,Loan Consolidation,4,Rejected,0,1
KH44113,CHAN Heng,49,Kampot,2024-12-08,SME Loan,Single,House,160000,Full-time,400,96,9500,145.6669908498123,200,50.0,5.94,Yes,New Customer,,8.9,Loan Consolidation,5,Approved,1,1
KH44114,SENG Darlin,64,Phnom Penh,2025-05-25,SME Loan,Married,House,153000,Full-time,510,36,10500,329.0318373450269,200,39.22,6.86,No,Existing Customer,Deposit,6.8,Expand Farm,4,Approved,1,0
KH44115,BUT Chhay,60,Siem Reap,2024-07-25,SME Loan,Married,House,240000,Full-time,540,72,14500,262.8119043916961,200,37.04,6.04,Yes,Existing Customer,Deposit,7.7,Refinance,5,Approved,1,1
KH44116,RIM Vuthy,25,Kandal,2024-10-29,SME Loan,Single,House,136500,Full-time,390,84,12500,210.1074122628595,250,64.1,9.16,Yes,New Customer,,9.0,Expanding Business,5,Approved,1,1
KH44119,RIM Pisey,36,Phnom Penh,2024-05-02,SME Loan,Single,House,375500,Full-time,790,72,27500,513.6306833491661,400,50.63,7.32,Yes,New Customer,,8.9,Buy land,5,Approved,1,1
KH44120,KRY Sakada,36,Siem Reap,2025-03-29,SME Loan,Divorce,House,56000,Full-time,210,60,9500,198.590444554115,150,71.43,16.96,No,New Customer,,8.2,Buy land,5,Approved,1,0
KH44122,HORN Pisey,28,Kampong Cham,2025-06-09,SME Loan,Single,House,329000,Full-time,290,36,7000,224.23064818547417,200,68.97,2.13,No,New Customer,,8.0,Expand Farm,4,Approved,1,0
KH44123,MAO Soklin,36,Phnom Penh,2025-04-29,SME Loan,Single,House,100000,Self-employed,180,72,11000,199.3745481592177,100,55.56,11.0,No,Existing Customer,KHQR,7.9,Loan Consolidation,3,Rejected,0,0
KH44125,SENG Mao,54,Kampot,2025-01-05,SME Loan,Divorce,Land,91000,Part-time,100,108,6500,92.92529606835484,50,50.0,7.14,Yes,New Customer,,8.7,Expand Farm,3,Rejected,0,1
KH44128,RY Danuch,43,Kampong Cham,2025-11-24,SME Loan,Single,Land,109500,Self-employed,180,60,7000,145.98889246119,100,55.56,6.39,Yes,New Customer,,7.8,Expand Farm,1,Rejected,0,1
KH44130,CHEAB Sakada,30,Phnom Penh,2025-08-14,SME Loan,Single,House,110000,Full-time,230,84,9500,155.7547668752368,150,65.22,8.64,Yes,Existing Customer,Loan,7.9,Loan Consolidation,3,Approved,1,1
KH44131,MAO Sakada,60,Battambang,2024-09-18,SME Loan,Single,House,92500,Full-time,1070,84,40000,666.1159722448149,0,0.0,43.24,Yes,New Customer,,8.6,Expand Farm,4,Approved,1,1
KH44133,DOUK Mao,59,Prey Veng,2025-03-24,SME Loan,Married,Land,400000,Full-time,600,36,10500,329.0318373450269,0,0.0,2.62,Yes,Existing Customer,KHQR,6.5,Loan Consolidation,1,Approved,1,1
KH44135,SOPHEAP Virakvong,52,Siem Reap,2024-12-16,SME Loan,Married,House,47500,Self-employed,1020,36,11000,345.2076971718969,0,0.0,23.16,Yes,Existing Customer,Deposit,6.3,Expanding Business,4,Approved,1,1
KH44136,RITH Virakroth,24,Battambang,2024-12-14,SME Loan,Married,Land,172000,Full-time,1370,48,18500,450.77117259996766,0,0.0,10.76,No,Existing Customer,Loan,6.6,Expand Farm,4,Approved,1,0
KH44140,CHHORN Thyda,22,Prey Veng,2024-02-20,SME Loan,Married,Land,30000,Full-time,1680,48,54500,1333.0639929087397,450,26.79,181.67,Yes,Existing Customer,KHQR,9.1,Refinance,5,Rejected,0,1
KH44141,DOUK Soklin,29,Siem Reap,2024-03-22,SME Loan,Single,House,49000,Full-time,520,48,12500,306.9248480429453,300,57.69,25.51,No,Existing Customer,Loan,6.9,Expanding Business,4,Approved,1,0
KH44142,SOPHEAP Chhim,24,Kandal,2025-07-16,SME Loan,Single,House,279500,Full-time,680,96,21500,317.21454090335556,300,44.12,7.69,No,Existing Customer,Deposit,7.8,Loan Consolidation,3,Approved,1,0
KH44143,UM Kimheng,56,Phnom Penh,2025-07-14,SME Loan,Divorce,Land,2147000,Part-time,1510,96,64500,975.3239888926884,0,0.0,3.0,Yes,New Customer,,8.3,Loan Consolidation,4,Rejected,0,1
KH44144,CHEAN Kimheng,64,Phnom Penh,2024-07-08,SME Loan,Single,Car,22500,Part-time,490,84,29500,476.12629666096353,250,51.02,131.11,No,Existing Customer,KHQR,10.3,Expanding Business,4,Rejected,0,0
KH44147,KRY Vuthy,62,Prey Veng,2025-07-01,SME Loan,Married,Land,180000,Self-employed,110,36,1500,47.14306704545604,50,45.45,0.83,Yes,Existing Customer,KHQR,8.2,Buy land,5,Rejected,0,1
KH44148,MAO Thyda,44,Phnom Penh,2025-08-04,SME Loan,Married,Car,21500,Part-time,750,84,19500,328.7831264000124,350,46.67,90.7,Yes,New Customer,,11.2,Refinance,3,Rejected,0,1
KH44150,JONH Sokhea,43,Prey Veng,2024-07-08,SME Loan,Married,Land,78000,Self-employed,100,48,2000,49.39108521501152,100,100.0,2.56,Yes,Existing Customer,Card,8.7,Expanding Business,5,Rejected,0,1
KH44151,CHEAN Sreynit,30,Battambang,2024-10-11,SME Loan,Divorce,House,59000,Unemployed,100,96,4000,61.12078757016413,50,50.0,6.78,Yes,New Customer,,10.2,Expand Farm,4,Rejected,0,1
KH44152,SOK Socheata,43,Battambang,2024-04-29,SME Loan,Married,Land,134500,Self-employed,370,84,14000,233.1405902856852,200,54.05,10.41,No,New Customer,,8.7,Refinance,5,Rejected,0,0
KH44153,VUTHY Vanna,41,Kandal,2025-08-02,SME Loan,Married,Car,38500,Unemployed,100,60,2000,40.84054766567086,50,50.0,5.19,Yes,Existing Customer,Loan,8.5,Loan Consolidation,3,Rejected,0,1
KH44155,HUL Cheableng,35,Kampot,2024-02-28,SME Loan,Married,Land,92000,Part-time,120,108,6000,82.53503848407368,100,83.33,6.52,Yes,Existing Customer,KHQR,7.9,Expand Farm,4,Rejected,0,1
KH44164,TAI Phan,32,Siem Reap,2025-02-12,SME Loan,Divorce,House,54500,Part-time,110,96,4500,66.62835737745787,50,45.45,8.26,Yes,Existing Customer,Loan,9.5,Loan Consolidation,4,Rejected,0,1
KH44165,HUL Leakhena,35,Battambang,2025-01-14,SME Loan,Married,Land,182000,Part-time,380,60,14000,287.90665826953443,350,92.11,7.69,No,Existing Customer,Loan,7.2,Expand Farm,5,Rejected,0,0
KH44168,DARA Nary,56,Phnom Penh,2024-11-28,SME Loan,Single,Land,1759500,Self-employed,550,96,37500,547.4392149021786,0,0.0,2.13,No,Existing Customer,Deposit,7.6,Refinance,2,Rejected,0,0
KH44171,SOY Nita,52,Kampong Cham,2025-02-14,SME Loan,Married,House,30000,Full-time,460,84,25000,420.214824525719,250,54.35,83.33,Yes,New Customer,,10.2,Expand Farm,4,Approved,1,1
KH44174,CHEAN Ly,53,Kampot,2024-04-19,SME Loan,Single,House,120000,Part-time,170,72,6000,108.45124832500385,100,58.82,5.0,Yes,Existing Customer,Deposit,7.8,Loan Consolidation,5,Approved,1,1
KH44177,CHAN Kim,36,Siem Reap,2024-10-18,SME Loan,Single,House,30000,Part-time,190,48,6500,159.60092098233156,100,52.63,21.67,Yes,Existing Customer,Deposit,6.7,Buy land,5,Approved,1,1
KH44179,SOY Ly,39,Kampong Cham,2024-10-12,SME Loan,Single,Land,75000,Part-time,150,96,3000,45.36390646012504,0,0.0,4.0,Yes,New Customer,,10.2,Buy land,4,Approved,1,1
KH44180,KRY Ly,28,Battambang,2025-03-30,SME Loan,Divorce,Car,21000,Full-time,550,72,21000,391.1639106618477,0,0.0,100.0,No,New Customer,,11.0,Buy land,2,Rejected,0,0
KH44181,CHAN Thyda,31,Phnom Penh,2025-12-26,SME Loan,Single,Car,39000,Full-time,630,60,18000,367.5649289910378,250,39.68,46.15,Yes,Existing Customer,Card,6.6,Buy land,4,Approved,1,1
KH44186,CHAN Chhay,60,Battambang,2025-03-25,SME Loan,Single,House,196500,Full-time,410,60,7000,144.62996476874875,0,0.0,3.56,No,New Customer,,7.7,Expand Farm,5,Approved,1,0
KH44187,PHEACH Socheata,25,Phnom Penh,2024-09-24,SME Loan,Married,House,152000,Unemployed,130,84,3500,58.10414409410082,0,0.0,2.3,Yes,New Customer,,10.1,Buy land,2,Rejected,0,1
KH44188,RIM Dyna,35,Kampot,2024-06-09,SME Loan,Married,Land,149500,Full-time,530,108,41000,563.9894296411701,350,66.04,27.42,No,Existing Customer,Deposit,8.1,Loan Consolidation,2,Rejected,0,0
KH44191,HENG Sreypov,41,Prey Veng,2025-04-18,SME Loan,Single,Land,145000,Full-time,480,36,11000,346.22440343875166,450,93.75,7.59,No,Existing Customer,Loan,6.9,Buy land,4,Rejected,0,0
KH44197,THAY Sreynich,52,Siem Reap,2025-04-20,SME Loan,Single,House,110500,Self-employed,470,72,10500,190.83529200507536,250,53.19,9.5,Yes,Existing Customer,Deposit,7.9,Refinance,4,Rejected,0,1
KH44200,SING Virakvong,33,Kandal,2024-06-11,SME Loan,Single,House,294000,Full-time,390,48,16500,403.5881813393431,150,38.46,5.61,Yes,Existing Customer,Loan,6.6,Expand Farm,4,Approved,1,1
KH44203,RIM Ly,32,Kampot,2025-06-02,SME Loan,Married,Land,170000,Self-employed,510,72,17500,314.5790607237438,0,0.0,10.29,Yes,Existing Customer,Loan,7.5,Expand Farm,4,Approved,1,1
KH44207,LIN Ly,64,Kandal,2025-12-17,SME Loan,Single,Car,39500,Part-time,130,60,4500,94.7284378361306,100,76.92,11.39,Yes,New Customer,,9.3,Buy land,5,Rejected,0,1
KH44209,UM Phan,33,Phnom Penh,2024-02-26,SME Loan,Married,Land,3821500,Full-time,1040,48,16500,402.03915394051165,250,24.04,0.43,Yes,Existing Customer,Card,6.6,Expanding Business,5,Approved,1,1
KH44210,LIM Ly,34,Kampong Cham,2024-06-05,SME Loan,Single,Land,91000,Full-time,320,48,7500,184.8622751912679,200,62.5,8.24,No,Existing Customer,KHQR,7.1,Expanding Business,4,Approved,1,0
KH44211,KEO Mao,45,Kandal,2025-02-04,SME Loan,Divorce,House,41500,Full-time,2160,84,109500,1823.492474020181,650,30.09,263.86,No,New Customer,,10.4,Expand Farm,4,Rejected,0,0
KH44214,KEO Soklin,34,Kampong Cham,2025-01-17,SME Loan,Married,Land,42500,Part-time,420,60,12500,255.854610302187,250,59.52,29.41,Yes,Existing Customer,Loan,6.6,Buy land,3,Approved,1,1
KH44219,DOUK Virakroth,51,Prey Veng,2024-08-04,SME Loan,Married,Car,19000,Full-time,180,84,4000,66.19824088074144,0,0.0,21.05,Yes,New Customer,,9.9,Buy land,4,Approved,1,1
KH44220,SING Phan,41,Phnom Penh,2025-07-31,SME Loan,Divorce,Car,10500,Full-time,2870,60,42000,851.6085601133818,1050,36.59,400.0,Yes,Existing Customer,Deposit,9.2,Loan Consolidation,5,Rejected,0,1
KH44222,SING Virakroth,36,Kampong Cham,2025-11-25,SME Loan,Married,House,370500,Full-time,280,96,13500,199.18122335792097,0,0.0,3.64,Yes,Existing Customer,KHQR,7.6,Refinance,4,Approved,1,1
KH44226,CHAN Monyka,51,Phnom Penh,2025-01-16,SME Loan,Married,Car,18500,Part-time,740,84,23000,374.7347841607431,350,47.3,124.32,Yes,Existing Customer,Card,10.3,Expand Farm,2,Rejected,0,1
KH44228,CHAN Ly,51,Phnom Penh,2025-06-16,SME Loan,Single,House,107500,Part-time,440,36,10500,329.5164382095379,0,0.0,9.77,Yes,Existing Customer,Card,6.6,Loan Consolidation,3,Approved,1,1
KH44235,PISETH Pisey,59,Phnom Penh,2025-11-12,SME Loan,Married,House,260000,Self-employed,1070,72,17500,315.44690044475504,350,32.71,6.73,Yes,Existing Customer,Card,7.5,Expand Farm,4,Approved,1,1
KH44242,KRY Cheableng,30,Kandal,2024-03-22,SME Loan,Married,House,68000,Full-time,920,48,21500,523.8692005891515,350,38.04,31.62,Yes,Existing Customer,Loan,6.6,Buy land,5,Approved,1,1
KH44243,PISETH Yim,36,Phnom Penh,2024-09-22,SME Loan,Single,House,149500,Part-time,370,72,9000,161.78351694363968,0,0.0,6.02,No,Existing Customer,Loan,7.7,Refinance,4,Approved,1,0
KH44246,CHEAN Soklin,40,Kampot,2024-01-22,SME Loan,Married,Car,17500,Part-time,250,60,12500,255.25342291044288,150,60.0,71.43,No,Existing Customer,Loan,7.2,Expand Farm,3,Rejected,0,0
KH44249,CHAI Ratana,31,Siem Reap,2025-07-26,SME Loan,Married,Car,22000,Full-time,710,60,26500,534.791539335308,200,28.17,120.45,Yes,Existing Customer,KHQR,9.1,Refinance,4,Rejected,0,1
